,,max_diff,max,min,std_dev,mean,rel_maxdiff(%)
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class37,0.04105,0.06667,0.02561,0.01767,0.04406,93.18
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class38,0.06190,0.06667,0.004762,0.01854,0.02145,288.6
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class39,0.05387,0.08577,0.03189,0.01688,0.05455,98.77
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class40,0.04989,0.05000,0.0001092,0.01703,0.02303,216.6
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class41,0.01282,0.01328,0.0004646,0.003814,0.007032,182.3
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class42,0.02673,0.02673,0,0.008063,0.007120,375.4
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class43,0.5,0.5,0,0.1253,0.07095,704.7
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class44,0.5,0.5,0,0.2186,0.2208,226.5
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class45,0.1165,0.1213,0.004806,0.03780,0.06117,190.5
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class46,0.06825,0.07986,0.01161,0.01898,0.04637,147.2
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class47,0.04049,0.04770,0.007212,0.01312,0.02574,157.3
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class48,0.04746,0.04770,0.0002376,0.01921,0.02419,196.2
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class49,0.09011,0.09844,0.008336,0.03088,0.05414,166.4
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class50,0.1053,0.1075,0.002216,0.04247,0.04231,248.8
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class51,0.1041,0.1075,0.003370,0.04083,0.05373,193.8
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class52,0.2296,0.2296,0.00006863,0.07693,0.07394,310.5
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class53,0.2196,0.2450,0.02545,0.07004,0.09264,237.0
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class54,0.2335,0.2450,0.01148,0.08330,0.09719,240.3
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class55,0.03968,0.04762,0.007937,0.01414,0.02539,156.3
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class56,0.02442,0.02622,0.001803,0.006949,0.01267,192.7
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class57,0.04662,0.04942,0.002800,0.01564,0.01838,253.7
